ODB Name,Step,Frame,Part Instance Name,Node Label,X,Y,Z,Section Name,Material Name,Section Point,UT-Magnitude,UT-UT1,UT-UT2
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",46,3.70000005,0.,0.,NA,NA,"",901.953725E-06,-184.999168E-06,-882.777327E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",47,3.79999995,0.,0.,NA,NA,"",924.006396E-06,-189.999133E-06,-904.261135E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",48,3.90000010,0.,0.,NA,NA,"",945.873617E-06,-194.999127E-06,-925.555069E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",49,4.,0.,0.,NA,NA,"",967.550208E-06,-199.999093E-06,-946.653949E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",50,4.09999990,0.,0.,NA,NA,"",989.031279E-06,-204.999058E-06,-967.552769E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",51,4.19999981,0.,0.,NA,NA,"",1.01031235E-03,-209.999038E-06,-988.246640E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",52,4.30000019,0.,0.,NA,NA,"",1.03138841E-03,-214.999032E-06,-1.00873061E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",53,4.40000010,0.,0.,NA,NA,"",1.05225446E-03,-219.999012E-06,-1.02899945E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",54,4.5,0.,0.,NA,NA,"",1.07290584E-03,-224.998978E-06,-1.04904838E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",55,4.59999990,0.,0.,NA,NA,"",1.09333778E-03,-229.998957E-06,-1.06887228E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",56,4.69999981,0.,0.,NA,NA,"",1.11354527E-03,-234.998923E-06,-1.08846615E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",57,4.80000019,0.,0.,NA,NA,"",1.13352365E-03,-239.998917E-06,-1.10782508E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",58,4.90000010,0.,0.,NA,NA,"",1.15326804E-03,-244.998897E-06,-1.12694397E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",59,5.,0.,0.,NA,NA,"",1.17277366E-03,-249.998877E-06,-1.14581792E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",60,5.09999990,0.,0.,NA,NA,"",1.19203574E-03,-254.998828E-06,-1.16444181E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",61,5.19999981,0.,0.,NA,NA,"",1.21104938E-03,-259.998807E-06,-1.18281075E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",62,5.30000019,0.,0.,NA,NA,"",1.22980995E-03,-264.998816E-06,-1.20091974E-03
